Timestamp,S05,S06,S07,S08,Hum.,Pres.,Temp.
2025-08-25 11:00:00,11884.60,24647.83,11247.10,24667.00,41.99,1020.08,18.68
2025-08-25 13:00:00,11886.00,24646.82,11246.56,24667.64,34.93,1018.90,23.48
2025-08-25 15:00:00,11885.00,24646.11,11247.14,24668.00,28.80,1017.47,28.90
2025-08-25 17:00:00,11883.18,24645.18,11246.33,24667.91,23.84,1016.88,31.69
2025-08-25 19:00:00,11880.89,24646.00,11246.43,24668.78,29.55,1017.72,23.59
2025-08-25 21:00:00,11879.55,24645.18,11246.00,24669.10,36.98,1018.30,20.28
2025-08-25 23:00:00,11879.22,24646.29,11246.08,24668.00,40.55,1019.14,18.47
2025-08-26 01:00:00,11879.50,24647.00,11246.64,24668.50,43.28,1019.34,16.82
2025-08-26 03:00:00,11880.00,24646.62,11246.20,24669.00,45.57,1019.17,15.90
2025-08-26 05:00:00,11880.00,24646.50,11246.20,24668.88,47.32,1019.08,15.08
2025-08-26 07:00:00,11880.00,24647.00,11246.00,24668.10,49.10,1020.02,13.88
2025-08-26 09:00:00,11882.18,24647.08,11246.62,24668.78,49.61,1021.03,15.99
2025-08-26 11:00:00,11884.82,24646.78,11247.00,24667.17,43.76,1021.02,20.17
2025-08-26 13:00:00,11885.62,24646.85,11247.00,24667.31,34.68,1020.06,25.80
2025-08-26 15:00:00,11884.43,24646.00,11246.44,24667.55,28.23,1018.81,30.72
2025-08-26 17:00:00,11882.25,24646.50,11246.86,24668.00,23.32,1018.22,32.76
2025-08-26 19:00:00,11880.45,24647.18,11246.33,24668.27,27.17,1018.66,25.89
2025-08-26 21:00:00,11880.00,24646.00,11246.60,24668.80,31.89,1019.09,23.24
2025-08-26 23:00:00,11879.73,24646.00,11247.00,24668.00,39.47,1019.51,20.90
2025-08-27 01:00:00,11879.00,24646.70,11247.00,24668.00,42.10,1019.46,19.22
2025-08-27 03:00:00,11879.69,24647.00,11246.87,24669.00,44.03,1019.25,17.69
2025-08-27 05:00:00,11880.00,24647.00,11246.11,24669.00,45.35,1019.35,16.50
2025-08-27 07:00:00,11880.08,24647.00,11246.00,24669.00,46.89,1020.27,15.51
2025-08-27 09:00:00,11882.21,24647.00,11246.75,24669.31,47.40,1021.11,17.05
2025-08-27 11:00:00,11885.25,24646.90,11247.00,24668.00,43.70,1021.09,21.63
2025-08-27 13:00:00,11885.15,24646.50,11247.00,24667.44,37.45,1019.73,26.99
2025-08-27 15:00:00,11884.27,24646.18,11246.86,24667.83,29.30,1017.67,33.37
2025-08-27 17:00:00,11882.08,24646.70,11246.45,24668.00,23.81,1016.98,35.79
2025-08-27 19:00:00,11880.69,24647.00,11246.27,24668.80,29.04,1017.61,27.64
2025-08-27 21:00:00,11879.64,24646.60,11246.50,24668.89,33.98,1018.32,24.25
2025-08-27 23:00:00,11880.08,24646.00,11247.00,24669.30,36.18,1018.33,22.00
2025-08-28 01:00:00,11879.50,24646.33,11247.00,24668.33,39.59,1017.82,19.66
2025-08-28 03:00:00,11879.33,24647.00,11247.00,24668.12,42.49,1017.32,18.38
2025-08-28 05:00:00,11880.00,24647.00,11246.54,24669.00,46.37,1017.52,17.43
2025-08-28 07:00:00,11880.90,24647.00,11246.56,24669.00,49.50,1017.90,16.54
2025-08-28 09:00:00,11881.92,24647.00,11247.21,24669.00,51.08,1018.17,17.90
2025-08-28 11:00:00,11884.64,24647.00,11247.09,24668.09,49.44,1017.67,22.85
2025-08-28 13:00:00,11885.33,24646.27,11247.18,24667.11,43.63,1015.97,28.31
2025-08-28 15:00:00,11884.38,24646.67,11247.43,24668.00,36.59,1013.92,33.43
2025-08-28 17:00:00,11881.18,24647.00,11247.83,24668.25,29.12,1012.62,37.55
2025-08-28 19:00:00,11880.78,24647.00,11247.44,24668.00,36.49,1012.69,29.17
2025-08-28 21:00:00,11879.50,24647.00,11247.00,24668.89,42.03,1013.24,26.28
2025-08-28 23:00:00,11879.50,24646.40,11246.36,24669.00,45.92,1013.25,24.33
2025-08-29 01:00:00,11879.83,24646.00,11247.00,24668.50,48.92,1012.36,22.70
2025-08-29 03:00:00,11879.50,24646.00,11246.46,24667.50,51.03,1011.45,21.40
2025-08-29 05:00:00,11879.17,24646.77,11246.55,24668.00,52.48,1011.38,20.46
2025-08-29 07:00:00,11879.73,24647.00,11246.64,24668.43,54.20,1011.87,19.29
2025-08-29 09:00:00,11881.78,24647.09,11247.00,24668.77,54.93,1012.05,20.41
2025-08-29 11:00:00,11883.93,24646.61,11247.00,24667.08,51.26,1011.24,24.92
2025-08-29 13:00:00,11884.33,24645.62,11247.29,24667.27,44.75,1010.11,29.59
2025-08-29 15:00:00,11883.60,24646.08,11247.44,24667.80,35.90,1008.10,34.42
2025-08-29 17:00:00,11881.29,24646.80,11246.00,24668.27,29.05,1007.10,36.61
2025-08-29 19:00:00,11879.25,24647.00,11247.75,24668.55,34.99,1007.44,29.64
2025-08-29 21:00:00,11880.56,24647.00,11247.20,24668.00,40.89,1008.25,26.46
2025-08-29 23:00:00,11879.00,24646.73,11246.92,24668.73,45.64,1008.55,24.71
2025-08-30 01:00:00,11879.73,24646.00,11247.00,24669.00,49.14,1008.95,23.60
2025-08-30 03:00:00,11879.12,24646.00,11246.50,24668.11,50.89,1009.20,22.82
2025-08-30 05:00:00,11879.69,24646.00,11246.18,24668.00,52.87,1009.14,21.59
2025-08-30 07:00:00,11879.80,24646.88,11247.00,24668.00,54.65,1009.97,21.06
2025-08-30 09:00:00,11881.55,24647.00,11247.00,24668.18,54.84,1010.57,22.48
2025-08-30 11:00:00,11883.82,24646.11,11247.20,24666.89,49.16,1009.88,27.55
2025-08-30 13:00:00,11884.20,24646.08,11247.20,24667.60,42.13,1008.33,32.01
2025-08-30 15:00:00,11883.14,24647.00,11247.40,24668.90,35.45,1006.54,36.45
2025-08-30 17:00:00,11882.12,24646.58,11247.87,24669.00,34.24,1005.06,35.43
2025-08-30 19:00:00,11880.00,24647.00,11247.00,24669.00,38.64,1004.96,31.49
2025-08-30 21:00:00,11879.08,24647.00,11247.00,24668.47,43.17,1005.68,29.10
2025-08-30 23:00:00,11878.62,24647.00,11247.00,24668.55,47.30,1005.85,27.21
2025-08-31 01:00:00,11878.22,24646.93,11247.00,24668.00,50.51,1005.31,25.70
2025-08-31 03:00:00,11879.45,24645.67,11246.90,24668.47,52.74,1004.32,24.74
2025-08-31 05:00:00,11880.00,24645.00,11247.00,24668.38,53.75,1003.54,24.23
2025-08-31 07:00:00,11880.00,24645.20,11246.36,24668.92,54.38,1004.10,23.77
2025-08-31 09:00:00,11880.00,24646.00,11247.00,24668.00,54.96,1005.65,24.15
2025-08-31 11:00:00,11879.75,24646.00,11247.00,24668.20,56.26,1005.75,23.17
2025-09-01 13:00:00,11880.31,24647.00,11246.00,24669.00,63.19,1013.17,18.76
2025-09-01 15:00:00,11880.11,24647.00,11247.00,24668.00,62.55,1013.08,18.79
2025-09-01 17:00:00,11880.70,24647.00,11247.00,24668.00,61.38,1012.89,19.10
2025-09-01 19:00:00,11880.83,24647.00,11247.00,24668.00,61.44,1012.85,18.92
2025-09-01 21:00:00,11880.14,24647.00,11247.00,24668.00,62.12,1013.41,18.73
2025-09-01 23:00:00,11880.00,24647.00,11247.00,24668.00,63.05,1012.97,18.62
2025-09-02 01:00:00,11880.00,24647.00,11247.00,24668.00,63.55,1012.34,18.64
2025-09-02 03:00:00,11880.00,24647.00,11246.73,24668.00,64.08,1011.53,18.71
2025-09-02 05:00:00,11880.00,24647.00,11247.00,24668.00,65.44,1010.56,18.68
2025-09-02 07:00:00,11880.75,24647.00,11246.50,24668.00,66.85,1010.07,18.98
2025-09-02 09:00:00,11881.09,24647.00,11246.33,24668.00,67.43,1009.86,20.39
2025-09-02 11:00:00,11881.82,24646.90,11247.00,24668.00,66.31,1009.33,22.21
2025-09-02 13:00:00,11881.36,24646.00,11246.45,24667.73,64.40,1007.76,24.09
2025-09-02 15:00:00,11882.50,24645.78,11247.00,24667.75,59.80,1005.75,26.39
2025-09-02 17:00:00,11880.62,24646.71,11246.20,24668.00,62.25,1005.05,25.06
2025-09-02 19:00:00,11880.00,24647.00,11246.58,24668.00,64.66,1005.29,24.35
2025-09-02 21:00:00,11880.00,24647.00,11246.62,24668.00,66.02,1005.98,23.92
2025-09-02 23:00:00,11879.92,24647.00,11246.85,24668.00,66.76,1005.90,23.69
2025-09-03 01:00:00,11879.33,24647.00,11246.15,24668.00,67.37,1006.01,23.09
2025-09-03 03:00:00,11879.00,24647.00,11246.00,24668.00,67.83,1005.66,22.49
2025-09-03 05:00:00,11879.00,24647.00,11246.00,24668.00,67.81,1005.33,22.43
2025-09-03 07:00:00,11879.50,24647.00,11246.00,24668.08,68.33,1005.77,22.21
2025-09-03 09:00:00,11879.70,24647.00,11246.00,24668.00,68.70,1006.30,22.15
2025-09-03 11:00:00,11880.18,24646.50,11246.25,24668.00,67.99,1006.63,22.97
2025-09-03 13:00:00,11880.50,24646.85,11246.43,24668.00,66.80,1005.68,22.13
2025-09-03 15:00:00,11879.30,24647.00,11246.00,24667.80,67.21,1005.03,20.72
2025-09-03 17:00:00,11880.00,24647.00,11246.00,24668.00,66.39,1005.93,20.24
2025-09-03 19:00:00,11879.77,24647.00,11246.31,24668.07,66.11,1007.79,19.51
2025-09-03 21:00:00,11879.06,24647.00,11246.70,24668.50,65.96,1009.26,18.82
2025-09-03 23:00:00,11880.00,24647.00,11246.00,24668.00,65.90,1010.32,17.75
2025-09-04 01:00:00,11880.00,24647.00,11246.00,24668.18,65.38,1012.13,16.81
2025-09-04 03:00:00,11880.00,24646.54,11246.00,24668.00,65.61,1012.36,16.08
2025-09-04 05:00:00,11880.31,24646.00,11246.08,24667.90,64.13,1013.46,15.45
2025-09-04 07:00:00,11880.87,24646.00,11246.73,24667.47,61.46,1015.45,15.00
2025-09-04 09:00:00,11881.14,24646.00,11247.00,24668.00,59.06,1018.82,14.99
2025-09-04 11:00:00,11883.20,24646.00,11247.00,24668.00,56.05,1019.47,17.12
2025-09-04 13:00:00,11884.36,24646.36,11246.70,24668.00,49.74,1018.68,20.45
2025-09-04 15:00:00,11884.23,24646.33,11247.00,24667.42,41.18,1017.83,24.05
2025-09-04 17:00:00,11882.11,24647.00,11246.22,24667.00,31.60,1018.09,27.58
2025-09-04 19:00:00,11881.00,24646.71,11246.17,24668.00,35.56,1019.49,18.56
2025-09-04 21:00:00,11880.54,24647.00,11246.00,24668.27,39.46,1020.12,15.71
2025-09-04 23:00:00,11880.64,24646.73,11246.60,24669.00,42.50,1021.58,13.91
2025-09-05 01:00:00,11879.87,24647.00,11246.08,24667.85,44.92,1023.03,12.54
2025-09-05 03:00:00,11879.58,24647.22,11246.12,24667.75,47.22,1022.80,10.69
2025-09-05 05:00:00,11880.14,24647.12,11246.14,24668.00,48.93,1022.87,9.69
2025-09-05 07:00:00,11880.00,24647.33,11246.00,24667.60,50.49,1023.02,8.88
2025-09-05 09:00:00,11882.75,24648.75,11246.00,24668.00,49.99,1024.30,11.29
2025-09-05 11:00:00,11884.55,24649.75,11246.77,24666.75,45.48,1025.02,15.03
2025-09-05 13:00:00,11885.10,24646.70,11246.30,24667.88,38.76,1023.39,19.81
2025-09-05 15:00:00,11884.62,24647.11,11246.67,24668.23,33.04,1021.56,24.98
2025-09-05 17:00:00,11882.77,24647.00,11246.00,24668.00,27.33,1021.00,29.23
2025-09-05 19:00:00,11880.67,24647.00,11246.00,24667.82,32.89,1021.87,19.34
2025-09-05 21:00:00,11879.93,24647.33,11245.73,24668.36,38.02,1022.37,16.25
2025-09-05 23:00:00,11880.00,24647.00,11245.83,24668.77,40.59,1023.23,14.62
2025-09-06 01:00:00,11879.45,24647.00,11246.00,24668.33,42.51,1023.20,13.26
2025-09-06 03:00:00,11880.00,24647.07,11246.17,24667.82,44.54,1022.60,11.90
2025-09-06 05:00:00,11880.00,24647.00,11246.00,24668.00,46.19,1022.05,10.85
2025-09-06 07:00:00,11880.00,24647.44,11246.00,24667.55,47.82,1023.24,9.88
2025-09-06 09:00:00,11882.90,24649.55,11246.75,24667.55,48.32,1023.73,11.68
2025-09-06 11:00:00,11884.62,24650.91,11246.36,24666.67,45.38,1023.39,16.52
2025-09-06 13:00:00,11885.75,24646.70,11246.45,24667.85,38.56,1021.40,21.70
2025-09-06 15:00:00,11884.23,24646.77,11246.78,24668.00,31.51,1019.40,26.85
2025-09-06 17:00:00,11882.12,24646.00,11246.75,24667.80,26.25,1018.68,30.00
2025-09-06 19:00:00,11879.67,24646.20,11246.00,24668.00,29.40,1018.99,21.96
2025-09-06 21:00:00,11879.27,24646.50,11246.33,24668.00,34.81,1019.56,18.32
2025-09-06 23:00:00,11880.00,24647.23,11246.06,24668.45,38.49,1019.78,15.83
2025-09-07 01:00:00,11880.00,24647.14,11246.14,24668.67,40.05,1019.69,14.20
2025-09-07 03:00:00,11879.00,24647.00,11246.00,24668.08,41.72,1018.73,12.73
2025-09-07 05:00:00,11879.00,24647.58,11246.36,24668.00,43.01,1018.25,11.85
2025-09-07 07:00:00,11879.54,24648.00,11246.50,24668.00,45.59,1018.66,10.93
2025-09-07 09:00:00,11882.73,24648.42,11246.46,24667.67,47.64,1018.37,13.25
2025-09-07 11:00:00,11884.43,24648.77,11246.56,24667.00,46.47,1017.62,18.44
2025-09-07 13:00:00,11885.91,24646.89,11246.44,24668.00,41.02,1015.69,22.90
2025-09-07 15:00:00,11883.75,24647.00,11246.00,24667.50,39.19,1013.72,23.41
2025-09-07 17:00:00,11882.00,24646.21,11246.00,24668.00,38.99,1012.93,22.72
2025-09-07 19:00:00,11881.00,24646.00,11246.00,24668.00,42.59,1012.34,20.87
2025-09-07 21:00:00,11880.40,24646.15,11246.00,24668.00,45.86,1011.95,20.03
2025-09-07 23:00:00,11880.00,24646.73,11246.00,24668.10,48.09,1011.73,19.60
2025-09-08 01:00:00,11881.00,24647.00,11246.00,24668.00,50.26,1011.44,19.30
2025-09-08 03:00:00,11880.67,24647.00,11246.75,24668.00,52.82,1009.91,18.76
2025-09-08 05:00:00,11881.00,24647.31,11246.27,24668.10,56.29,1009.44,18.56
2025-09-08 07:00:00,11881.00,24647.00,11246.00,24668.10,58.94,1009.39,18.15
2025-09-08 09:00:00,11881.69,24647.00,11246.25,24668.17,61.21,1010.30,17.86
2025-09-08 11:00:00,11882.00,24647.00,11246.00,24668.00,61.73,1009.86,18.65
2025-09-08 13:00:00,11881.73,24647.00,11246.00,24668.00,62.14,1009.04,19.34
2025-09-08 15:00:00,11882.25,24647.08,11246.11,24668.00,61.45,1007.52,20.42
2025-09-08 17:00:00,11881.90,24647.00,11246.00,24667.27,59.72,1006.96,20.44
2025-09-08 19:00:00,11881.00,24647.00,11246.00,24668.00,60.38,1008.06,19.70
2025-09-08 21:00:00,11881.00,24647.00,11246.09,24668.00,61.29,1009.26,18.97
2025-09-08 23:00:00,11880.73,24647.00,11246.00,24668.00,62.66,1010.11,18.40
2025-09-09 01:00:00,11880.64,24647.00,11246.00,24668.00,63.55,1010.30,17.79
2025-09-09 03:00:00,11881.00,24646.70,11246.00,24667.67,64.15,1010.35,17.00
2025-09-09 05:00:00,11881.00,24646.78,11246.00,24668.00,64.16,1010.84,16.30
2025-09-09 07:00:00,11881.00,24646.73,11246.00,24668.22,64.55,1012.22,15.54
2025-09-09 09:00:00,11882.71,24646.00,11246.18,24668.07,63.75,1014.02,16.92
2025-09-09 11:00:00,11884.62,24646.08,11246.25,24666.90,59.17,1014.50,20.33
2025-09-09 13:00:00,11885.20,24646.08,11246.90,24666.58,48.66,1013.77,25.89
2025-09-09 15:00:00,11884.50,24646.10,11246.73,24667.09,39.33,1012.33,29.80
2025-09-09 17:00:00,11882.18,24647.00,11246.20,24667.17,31.97,1011.79,32.91
2025-09-09 19:00:00,11880.44,24646.71,11246.75,24667.90,36.77,1012.48,25.44
2025-09-09 21:00:00,11879.79,24645.75,11246.43,24668.00,42.17,1013.17,22.54
2025-09-09 23:00:00,11879.11,24646.00,11246.57,24668.44,46.49,1012.97,20.24
2025-09-10 01:00:00,11878.58,24646.15,11246.79,24668.00,48.78,1012.36,19.05
2025-09-10 03:00:00,11879.70,24647.00,11246.73,24668.55,50.80,1011.43,17.63
2025-09-10 05:00:00,11880.00,24647.30,11246.00,24668.22,52.48,1011.03,16.67
2025-09-10 07:00:00,11880.17,24646.93,11246.30,24668.55,54.07,1011.18,16.17
2025-09-10 09:00:00,11882.55,24647.00,11246.54,24668.56,54.81,1011.56,18.03
2025-09-10 11:00:00,11885.40,24646.93,11246.64,24667.33,50.26,1011.44,23.02
2025-09-10 13:00:00,11884.69,24645.57,11247.00,24667.00,41.49,1009.75,28.28
2025-09-10 15:00:00,11883.46,24646.08,11247.27,24667.31,34.77,1008.47,33.04
2025-09-10 17:00:00,11881.33,24646.45,11246.79,24669.00,28.48,1008.90,37.12
2025-09-10 19:00:00,11879.67,24647.00,11247.00,24668.44,34.79,1009.14,28.74
2025-09-10 21:00:00,11879.75,24647.00,11247.00,24668.25,40.54,1011.24,25.75
2025-09-10 23:00:00,11879.67,24646.18,11247.00,24668.42,45.12,1013.28,23.83
2025-09-11 01:00:00,11879.50,24646.00,11246.17,24668.00,47.86,1014.01,22.39
2025-09-11 03:00:00,11878.62,24646.09,11247.00,24667.30,49.81,1014.35,21.43
2025-09-11 05:00:00,11879.12,24646.91,11247.00,24668.00,51.87,1014.80,20.03
2025-09-11 07:00:00,11880.00,24647.00,11247.00,24668.33,53.84,1016.35,18.87
2025-09-11 09:00:00,11882.20,24646.92,11247.00,24668.62,52.44,1017.73,20.54
2025-09-11 11:00:00,11884.10,24646.00,11247.00,24666.92,44.06,1018.21,24.40
2025-09-11 13:00:00,11884.36,24645.78,11247.08,24667.60,34.55,1017.47,29.22
2025-09-11 15:00:00,11883.88,24646.80,11247.56,24668.00,26.48,1015.79,34.40
2025-09-11 17:00:00,11880.93,24647.23,11247.50,24668.82,20.24,1015.08,39.27
2025-09-11 19:00:00,11880.00,24647.14,11246.79,24668.12,26.28,1016.10,28.83
2025-09-11 21:00:00,11879.58,24647.23,11246.85,24669.00,31.26,1017.23,24.97
2025-09-11 23:00:00,11879.56,24646.38,11246.43,24669.44,34.99,1017.45,22.37
2025-09-12 01:00:00,11879.36,24646.00,11247.00,24668.47,37.70,1016.97,20.25
2025-09-12 03:00:00,11879.42,24646.75,11246.30,24668.70,39.14,1015.98,19.21
2025-09-12 05:00:00,11879.00,24647.33,11246.89,24669.00,40.82,1015.94,17.87
2025-09-12 07:00:00,11879.20,24647.43,11246.90,24670.14,43.63,1017.28,16.33
2025-09-12 09:00:00,11882.08,24647.00,11247.00,24669.30,44.47,1017.98,18.83
2025-09-12 11:00:00,11884.00,24646.00,11247.00,24667.80,40.07,1017.85,23.59
2025-09-12 13:00:00,11885.11,24646.00,11247.00,24666.92,32.89,1016.09,28.50
2025-09-12 15:00:00,11883.91,24646.67,11246.90,24667.38,27.55,1014.33,32.47
2025-09-12 17:00:00,11881.78,24647.00,11247.29,24668.27,22.95,1012.97,35.33
2025-09-12 19:00:00,11879.21,24647.14,11247.44,24669.00,28.24,1013.00,26.72
2025-09-12 21:00:00,11878.92,24646.67,11247.17,24669.00,32.65,1013.25,23.47
2025-09-12 23:00:00,11878.90,24646.00,11247.00,24669.60,35.30,1013.24,21.29
2025-09-13 01:00:00,11878.83,24646.54,11247.00,24668.27,38.74,1012.47,18.97
2025-09-13 03:00:00,11879.08,24647.25,11247.00,24669.00,41.62,1011.36,17.36
2025-09-13 05:00:00,11880.00,24647.33,11246.77,24668.82,45.32,1010.90,16.20
2025-09-13 07:00:00,11880.08,24647.00,11247.00,24669.29,47.60,1011.14,15.00
2025-09-13 09:00:00,11882.45,24647.00,11247.00,24669.10,47.90,1011.44,17.00
2025-09-13 11:00:00,11884.54,24647.27,11246.92,24668.55,44.76,1010.70,22.05
2025-09-13 13:00:00,11885.08,24646.45,11247.00,24667.25,39.37,1008.89,28.08
2025-09-13 15:00:00,11884.12,24646.43,11247.38,24667.60,33.47,1006.25,33.31
2025-09-13 17:00:00,11881.55,24646.73,11247.43,24668.67,29.33,1005.52,36.15
2025-09-13 19:00:00,11880.22,24647.00,11247.08,24668.62,36.13,1006.13,29.63
2025-09-13 21:00:00,11879.11,24647.00,11246.90,24668.33,40.88,1006.94,26.97
2025-09-13 23:00:00,11879.36,24646.73,11247.00,24669.00,43.94,1007.43,25.08
2025-09-14 01:00:00,11879.31,24645.92,11247.00,24668.92,45.64,1007.52,23.99
2025-09-14 03:00:00,11879.92,24646.00,11246.64,24668.00,46.61,1007.37,23.17
2025-09-14 05:00:00,11880.00,24646.00,11246.62,24668.29,48.03,1007.81,22.26
2025-09-14 07:00:00,11879.00,24646.90,11247.00,24668.27,49.45,1009.46,21.65
2025-09-14 09:00:00,11881.29,24647.00,11247.00,24667.92,48.86,1011.11,23.08
2025-09-14 11:00:00,11884.83,24646.40,11247.00,24667.20,44.21,1010.84,27.37
2025-09-14 13:00:00,11884.33,24646.64,11247.33,24668.10,37.53,1009.21,33.08
2025-09-14 15:00:00,11884.10,24647.00,11247.78,24668.67,30.42,1007.23,38.41
2025-09-14 17:00:00,11882.15,24647.20,11248.00,24669.00,25.25,1006.81,41.33
2025-09-14 19:00:00,11879.40,24647.67,11248.00,24669.00,32.10,1006.94,33.93
2025-09-14 21:00:00,11879.00,24647.17,11247.78,24669.27,38.34,1006.68,30.93
2025-09-14 23:00:00,11878.80,24647.00,11247.00,24670.00,42.54,1007.42,29.41
2025-09-15 01:00:00,11878.33,24647.38,11247.18,24669.15,47.86,1007.21,27.60
2025-09-15 03:00:00,11879.00,24647.00,11247.55,24668.25,51.09,1006.20,26.22
2025-09-15 05:00:00,11879.17,24646.33,11247.00,24668.83,53.18,1006.41,25.61
2025-09-15 07:00:00,11879.78,24645.29,11246.44,24669.00,55.66,1008.04,24.75
2025-09-15 09:00:00,11880.00,24646.00,11247.00,24669.00,57.83,1010.22,24.24
2025-09-15 11:00:00,11880.36,24646.00,11247.50,24669.00,59.02,1011.41,24.73
2025-09-15 13:00:00,11880.00,24646.00,11247.33,24669.00,60.09,1011.63,24.14
2025-09-15 15:00:00,11880.80,24646.00,11247.00,24668.25,60.76,1010.40,23.80
2025-09-15 17:00:00,11880.73,24646.10,11247.00,24668.00,61.30,1009.96,23.15
2025-09-15 19:00:00,11880.62,24646.44,11246.11,24668.27,61.24,1009.65,22.62
2025-09-15 21:00:00,11880.00,24647.00,11246.00,24668.91,62.27,1011.61,21.71
2025-09-15 23:00:00,11879.86,24647.00,11246.64,24668.79,63.36,1012.46,21.32
2025-09-16 01:00:00,11879.57,24647.25,11247.00,24669.00,63.12,1012.50,21.02
2025-09-16 03:00:00,11879.00,24647.92,11246.93,24668.42,63.05,1011.81,19.69
2025-09-16 05:00:00,11879.50,24648.00,11246.71,24668.27,63.26,1011.68,18.66
2025-09-16 07:00:00,11880.08,24648.00,11246.57,24668.25,63.10,1012.72,18.40
2025-09-16 09:00:00,11882.45,24647.20,11247.00,24668.31,62.24,1013.56,20.44
2025-09-16 11:00:00,11884.70,24646.44,11246.83,24666.60,60.21,1013.25,24.16
2025-09-16 13:00:00,11885.20,24646.14,11247.00,24667.00,54.16,1012.23,28.20
2025-09-16 15:00:00,11883.54,24646.00,11248.00,24667.67,43.55,1010.32,33.38
2025-09-16 17:00:00,11881.88,24646.57,11247.62,24668.00,35.21,1009.19,38.17
2025-09-16 19:00:00,11880.33,24647.00,11246.33,24668.90,40.23,1009.41,29.97
2025-09-16 21:00:00,11878.92,24647.00,11246.71,24667.70,45.50,1010.14,26.92
2025-09-16 23:00:00,11878.82,24646.38,11246.90,24668.55,48.41,1010.65,24.65
2025-09-17 01:00:00,11878.78,24645.92,11246.22,24668.70,51.01,1010.66,22.80
2025-09-17 03:00:00,11879.00,24646.00,11246.12,24668.00,53.14,1010.00,21.41
2025-09-17 05:00:00,11879.00,24646.45,11247.00,24668.00,54.89,1010.32,20.16
2025-09-17 07:00:00,11879.15,24647.10,11246.62,24668.82,55.85,1011.32,19.20
2025-09-17 09:00:00,11881.75,24647.00,11246.85,24667.64,56.51,1012.13,20.99
2025-09-17 11:00:00,11883.79,24646.36,11247.08,24666.73,55.30,1012.03,24.23
2025-09-17 13:00:00,11884.67,24646.00,11248.00,24667.15,48.56,1010.49,29.86
2025-09-17 15:00:00,11883.55,24645.67,11247.56,24667.83,39.16,1008.34,35.44
2025-09-17 17:00:00,11881.91,24646.50,11247.91,24668.83,30.85,1007.62,39.93
2025-09-17 19:00:00,11880.00,24647.00,11247.00,24669.00,35.94,1008.37,31.57
2025-09-17 21:00:00,11878.86,24647.00,11247.00,24668.58,41.17,1009.32,28.35
2025-09-17 23:00:00,11878.00,24647.00,11247.00,24669.00,44.73,1009.19,26.43
2025-09-18 01:00:00,11878.38,24646.75,11247.00,24668.44,47.54,1008.80,24.84
2025-09-18 03:00:00,11878.89,24645.86,11247.00,24668.70,49.96,1008.08,23.90
2025-09-18 05:00:00,11879.80,24646.00,11246.09,24668.11,53.13,1007.03,22.68
2025-09-18 07:00:00,11879.15,24646.53,11246.54,24668.00,55.48,1008.23,22.17
2025-09-18 09:00:00,11880.40,24647.00,11247.33,24668.00,55.51,1009.66,23.70
2025-09-18 11:00:00,11880.40,24647.00,11246.73,24668.20,57.01,1011.00,23.16
2025-09-18 13:00:00,11880.00,24647.00,11246.64,24668.40,60.17,1009.78,22.12
2025-09-18 15:00:00,11879.91,24647.00,11246.62,24668.00,59.62,1007.47,22.54
2025-09-18 17:00:00,11880.08,24647.00,11246.67,24668.17,60.74,1006.40,22.52
2025-09-18 19:00:00,11879.50,24647.00,11246.50,24668.43,61.43,1006.39,22.15
2025-09-18 21:00:00,11879.10,24647.00,11246.14,24668.55,62.28,1006.34,21.94
2025-09-18 23:00:00,11879.83,24647.36,11247.00,24668.36,62.67,1006.43,21.70
2025-09-19 01:00:00,11879.00,24647.00,11247.00,24668.00,62.75,1005.81,20.89
2025-09-19 03:00:00,11879.08,24647.50,11246.30,24668.33,63.29,1004.88,20.41
2025-09-19 05:00:00,11880.00,24647.29,11246.00,24668.00,63.74,1004.60,19.91
2025-09-19 07:00:00,11880.08,24647.25,11246.10,24668.00,63.93,1005.30,20.21
2025-09-19 09:00:00,11882.30,24646.71,11246.67,24668.00,63.33,1006.00,23.64
2025-09-19 11:00:00,11884.00,24645.85,11246.75,24666.17,59.02,1005.59,28.04
2025-09-19 13:00:00,11883.83,24646.25,11247.00,24667.83,49.32,1004.68,32.32
2025-09-19 15:00:00,11881.75,24646.40,11246.17,24668.67,48.71,1003.71,29.74
2025-09-19 17:00:00,11879.80,24646.00,11246.00,24668.14,53.86,1004.10,28.08
2025-09-19 19:00:00,11878.17,24646.00,11246.50,24667.11,58.22,1003.70,26.54
2025-09-19 21:00:00,11878.40,24646.67,11246.22,24667.55,60.79,1004.24,25.27
2025-09-19 23:00:00,11878.75,24647.00,11246.00,24668.09,62.37,1005.80,24.97
2025-09-20 01:00:00,11879.22,24646.00,11246.00,24668.00,63.34,1006.80,24.76
2025-09-20 03:00:00,11879.29,24646.00,11246.00,24668.00,64.67,1006.27,24.18
2025-09-20 05:00:00,11879.22,24646.00,11246.29,24668.00,65.71,1004.82,23.51
2025-09-20 07:00:00,11880.00,24647.00,11246.22,24668.22,67.02,1004.71,23.22
2025-09-20 09:00:00,11880.00,24647.00,11246.90,24668.09,68.49,1005.73,23.00
2025-09-20 11:00:00,11880.00,24647.00,11247.00,24668.00,68.50,1006.17,22.88
2025-09-20 13:00:00,11880.13,24647.00,11247.00,24668.00,67.35,1005.69,23.72
2025-09-20 15:00:00,11880.50,24647.00,11246.73,24668.00,67.26,1003.22,23.09
